millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
777487	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793256	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793290	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793324	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793356	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793390	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793423	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793453	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793489	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793524	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
793557	784	452	334	2	0	0	77	231	120	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	784	452	0	0
