millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1577377	651	440	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	843	335	0	0
1583411	1216	404	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583445	811	178	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583478	1184	405	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583511	1208	335	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583544	1406	496	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583579	386	763	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583611	783	552	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583644	980	243	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583678	608	391	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583711	620	91	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583744	764	135	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583777	657	396	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583810	1620	207	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583844	1011	562	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583877	1067	256	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583910	1351	323	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583943	630	487	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1583977	148	262	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584010	360	1	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584043	984	457	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584077	222	428	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584110	1188	277	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584143	618	472	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584176	222	482	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584209	1309	410	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584243	1096	302	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584276	370	386	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584310	1022	383	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584342	34	71	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584376	766	677	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584409	1688	281	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584442	873	77	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584475	517	659	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584509	1598	61	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584542	968	195	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584575	315	62	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584608	379	392	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584642	1015	456	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584676	690	134	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584711	609	163	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584741	637	637	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584775	726	179	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584808	1044	391	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
1584841	1114	651	154	87	332	221	48	254	55	45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.99215686	0.0	0.0	0.0	843	335	-50	0
