millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
2096959	625	747	331	457	400	69	67	172	108	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099462	115	686	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099496	75	710	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099525	-345	728	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099560	92	621	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099593	74	720	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099625	327	800	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099663	-39	689	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099693	984	606	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099727	-387	718	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099760	361	696	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099792	9	573	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099825	313	673	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099862	-1070	738	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
2099893	77	641	331	457	400	69	67	172	108	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	675	0	0
