millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1835882	361	-383	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	229	393	0	0
1947549	141	103	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947587	5	154	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947619	231	-69	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947653	179	234	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947685	8	350	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947717	354	563	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947749	438	-178	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947785	382	199	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947820	-92	199	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947852	329	-4	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947884	111	307	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947923	225	-231	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947959	235	1044	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1947992	207	686	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948026	62	207	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948059	246	531	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948093	381	8	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948125	163	449	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948159	74	529	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948192	409	421	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948225	478	515	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948258	330	407	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948525	98	1072	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948559	351	319	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948591	148	475	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948624	-1	485	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948657	240	639	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948691	170	-3	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948725	-92	-41	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948761	182	209	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
1948791	29	782	154	87	167	391	24	222	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	229	393	49	0
