millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
35709	-212	-136	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
43940	796	319	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	640	400	49	0
43973	688	128	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	640	400	49	0
44005	1110	276	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	640	400	49	0
44042	85	177	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	640	400	49	0
44075	754	260	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	640	400	49	0
44107	501	989	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	0.0	0.0	0.0	640	400	49	0
44375	589	667	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	640	400	-50	0
44409	444	542	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	640	400	-50	0
44442	398	791	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	640	400	-50	0
44475	761	616	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	640	400	-50	0
44509	605	199	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	640	400	-50	0
44541	1105	389	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99215686	0.0	0.0	0.0	640	400	-50	0
44774	1038	-102	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.99215686	0.0	0.0	640	400	49	0
44808	873	459	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.99215686	0.0	0.0	640	400	49	0
44841	709	162	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.99215686	0.0	0.0	640	400	49	0
44875	906	558	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.99215686	0.0	0.0	640	400	49	0
44908	1142	454	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.99215686	0.0	0.0	640	400	49	0
45207	566	151	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.99215686	0.0	0.0	640	400	-50	0
45240	996	414	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.99215686	0.0	0.0	640	400	-50	0
45273	530	546	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.99215686	0.0	0.0	640	400	-50	0
45307	1070	-28	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.99215686	0.0	0.0	640	400	-50	0
45340	590	369	350	350	300	300	21	50	48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.99215686	0.0	0.0	640	400	-50	0
