millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1031696	769	-98	43	344	85	102	198	82	183	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1034061	785	219	143	46	61	166	198	82	183	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1034094	723	-161	293	5	88	156	162	69	134	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1034126	914	-65	142	282	348	290	80	18	188	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1034161	899	-160	498	233	333	194	127	164	89	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1034194	715	601	142	231	191	114	92	240	161	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035161	739	1	133	137	25	179	156	69	185	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035197	790	-299	489	456	17	266	173	198	114	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035229	766	25	176	79	214	60	208	239	95	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035262	879	53	31	310	90	20	198	246	205	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035297	779	-13	424	29	271	6	79	185	57	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035330	332	-3	127	299	315	269	253	123	228	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1035362	855	-233	46	407	201	302	14	187	55	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
1041563	557	196	46	407	201	302	32	173	134	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	780	0	0	0
