millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1020094	-186	628	367	59	374	277	115	182	139	37	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024624	-197	539	255	196	202	1	115	182	139	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024660	116	799	216	317	218	376	187	196	185	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024696	75	282	230	384	107	224	228	252	102	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024728	8	798	244	472	52	235	23	16	114	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024763	255	1056	420	189	200	170	22	5	105	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024791	-163	1190	127	132	266	213	108	2	188	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1024824	212	751	279	229	144	270	46	66	91	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	800	0	0
1028462	378	877	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	800	0	0
1028496	349	522	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	333	800	0	0
1028530	235	845	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	363	800	0	0
1028562	620	222	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	393	800	0	0
1028596	366	1112	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	423	800	0	0
1028629	450	1162	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	453	800	0	0
1028662	312	909	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	483	800	0	0
1028695	534	1391	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	513	800	0	0
1028729	567	725	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	513	800	0	0
1028962	374	1195	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	513	800	0	0
1028996	683	1059	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	543	800	0	0
1029029	574	1113	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	573	800	0	0
1029058	794	876	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	603	800	0	0
1029094	778	817	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	633	800	0	0
1029128	782	361	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	663	800	0	0
1029960	751	597	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	663	770	0	0
1029995	562	621	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	663	740	0	0
1030025	688	768	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	663	710	0	0
1030060	503	398	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	663	680	0	0
1030093	641	758	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	663	650	0	0
1030126	675	294	279	229	144	270	8	95	175	37	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	663	620	0	0
