millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
2153454	810	661	163	171	258	398	240	43	185	44	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1280	603	0	0
2158356	1019	989	135	56	335	61	240	43	185	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1280	603	0	0
2158389	1379	623	80	477	387	134	195	191	102	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1280	603	0	0
2158422	851	533	470	143	73	81	194	55	92	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1280	603	0	0
2158453	1318	739	325	0	363	94	154	46	0	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1280	603	0	0
2158489	907	496	272	188	122	259	97	91	42	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1280	603	0	0
2160053	1525	652	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.16078436	0.0	0.0	1280	603	-9	0
2160086	1116	307	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.2941177	0.0	0.0	1280	603	-15	0
2160119	1273	855	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.37254906	0.0	0.0	1280	603	-19	0
2160152	1298	1038	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.41176474	0.0	0.0	1280	603	-21	0
2160186	1460	520	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.45098042	0.0	0.0	1280	603	-23	0
2160221	1327	386	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.4901961	0.0	-0.19999999	1280	603	-25	9
2160252	1182	617	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.5372549	0.0	-0.34117645	1280	603	-27	17
2160289	1256	504	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.21568626	0.7019608	0.16078436	-0.5764706	1280	603	-46	36
2160321	1452	1038	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38039213	0.9372549	0.34901965	-0.90588236	1280	603	-66	62
2160352	1506	752	272	188	122	259	191	216	94	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.56078434	1.0	0.41960788	-1.0	1280	603	-79	70
