millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1594484	1190	626	350	1	123	23	94	179	155	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1602919	1306	615	230	447	94	285	94	179	155	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1602952	1299	740	346	243	285	8	177	202	52	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1602985	929	634	227	225	387	345	172	230	143	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603019	1007	291	254	213	114	110	230	230	232	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603052	1282	708	386	363	386	217	82	198	183	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603786	1089	745	185	478	35	102	184	6	167	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603815	1252	761	164	110	366	334	114	180	57	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603852	1443	-181	345	293	40	54	5	217	170	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603882	1183	614	70	301	237	174	78	26	78	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603915	1252	372	257	54	111	295	189	246	108	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603948	1126	540	421	299	167	169	20	177	52	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1603982	1155	791	289	333	323	309	150	4	248	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1604481	1201	369	343	125	131	359	19	137	237	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1604518	1164	508	176	80	257	103	181	143	195	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1604552	1074	576	180	424	322	206	243	190	43	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1604585	1646	470	125	481	3	399	55	247	47	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1604619	1261	568	471	163	49	312	217	214	119	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605151	1230	869	161	210	135	110	208	252	211	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605184	1119	574	100	313	227	94	30	253	49	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605217	874	585	414	45	169	259	228	159	247	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605251	997	107	311	308	305	17	2	157	207	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605284	1184	634	209	347	395	115	243	3	181	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605749	1353	643	199	41	197	258	69	99	94	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605783	1467	180	189	190	257	369	245	155	210	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605816	960	336	476	348	341	123	105	177	84	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1605849	1502	651	454	473	36	304	98	42	67	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1606248	1273	-192	81	8	30	209	249	222	177	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1606281	1259	763	208	36	78	202	86	172	42	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1606315	1195	569	269	216	246	106	161	113	3	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1606348	1522	468	286	226	50	284	180	242	188	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1606381	1148	804	475	264	308	106	192	71	218	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609115	1459	532	475	264	308	106	5	100	100	38	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609149	1454	686	475	264	308	106	5	100	100	102	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609182	1087	749	475	264	308	106	5	100	100	13	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609215	1498	510	475	264	308	106	5	100	100	74	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609249	1377	648	475	264	308	106	5	100	100	135	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609282	1465	581	475	264	308	106	5	100	100	157	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609314	1253	579	475	264	308	106	5	100	100	24	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609348	964	476	475	264	308	106	5	100	100	18	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609382	1635	646	475	264	308	106	5	100	100	37	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609418	909	478	475	264	308	106	5	100	100	99	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609448	1672	520	475	264	308	106	5	100	100	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1609481	1561	652	475	264	308	106	5	100	100	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1617918	1518	529	475	264	308	106	5	100	100	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1617948	1305	548	475	264	308	106	5	100	102	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1617982	1553	622	475	264	308	106	5	100	104	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618015	1478	485	475	264	308	106	5	100	106	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618048	1140	726	475	264	308	106	5	100	108	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618081	1008	592	475	264	308	106	5	100	110	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618120	1005	590	475	264	308	106	5	100	112	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618148	1555	658	475	264	308	106	5	100	114	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618186	1563	735	475	264	308	106	5	100	116	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618214	1123	467	475	264	308	106	5	100	118	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618248	1320	510	475	264	308	106	5	100	120	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618286	1179	639	475	264	308	106	5	100	122	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618314	1305	619	475	264	308	106	5	100	124	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618350	1436	758	475	264	308	106	5	100	126	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618386	1320	648	475	264	308	106	5	100	128	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618414	1156	430	475	264	308	106	5	100	130	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1618450	1312	502	475	264	308	106	5	100	132	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1260	627	0	0
1624815	1147	743	475	264	308	106	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1624850	1783	673	475	264	308	86	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1624882	801	602	475	264	308	66	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1624915	1116	536	475	264	308	46	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1624948	710	565	475	264	308	26	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1624982	944	617	475	264	308	6	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
1625015	1600	621	475	264	308	-14	5	100	134	120	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1260	627	0	0
