millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
390569	562	405	312	334	118	113	179	60	229	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
392503	444	462	248	376	251	353	179	60	229	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
392532	389	850	192	343	132	172	90	218	159	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
392567	336	531	306	94	345	316	253	124	176	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
392600	278	741	305	480	118	187	105	30	9	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
392633	259	730	305	206	68	44	206	253	32	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
392666	351	483	331	44	230	157	110	40	48	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395233	207	488	29	388	226	16	98	140	91	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395268	556	453	86	84	263	15	58	99	117	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395300	98	442	195	340	314	375	11	84	140	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395333	417	634	311	330	112	25	222	58	35	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395369	557	408	258	94	249	294	248	224	13	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395401	371	241	105	127	330	356	84	27	241	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
395435	404	364	480	315	239	252	16	88	53	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
396103	526	644	144	407	15	212	3	57	49	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	383	440	0	0
