millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
105567	1717	275	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.17647064	640	400	0	-1
105601	307	491	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.15294123	0.18431377	640	400	0	-2
107301	722	691	69	492	120	233	60	60	60	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107335	493	522	87	334	285	42	132	120	113	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107370	869	367	33	329	377	325	169	164	143	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107403	870	264	484	300	147	80	148	190	193	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107437	764	288	203	426	132	296	114	251	227	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107467	535	6	245	327	85	210	118	7	50	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107503	619	673	328	26	80	179	116	87	120	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
107537	676	389	8	384	205	290	11	28	101	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
115368	702	-13	8	384	205	290	185	153	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.2313726	0.0	0.0	640	400	-12	0
115402	369	166	8	384	205	290	185	153	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15294117	0.35686278	0.4666667	0.15294123	640	400	-26	15
115434	739	166	8	384	205	290	185	153	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34117645	0.45098042	0.8509804	0.16078436	640	400	-40	34
115467	542	178	8	384	205	290	185	153	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5294118	0.39607847	1.0	0.16078436	640	400	-47	41
