millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
2623481	930	872	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2690475	922	355	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16078436	0.0	0.0	0.0	882	326	8	0
2690511	889	844	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20784318	0.0	0.0	0.0	882	326	10	0
2690542	931	570	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26274514	0.0	0.0	0.0	882	326	13	0
2690576	800	254	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27058828	0.0	0.0	0.0	882	326	13	0
2690614	788	667	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35686278	0.0	0.0	0.0	882	326	17	0
2690644	894	433	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33333337	0.0	0.0	0.0	882	326	16	0
2690745	828	319	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.4901961	882	326	0	-25
2690777	883	152	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	882	326	0	-50
2690809	1024	-153	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.32549018	0.0	1.0	882	326	16	-50
2690842	902	586	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.84313726	0.0	1.0	882	326	42	-50
2690876	948	600	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-1.0	0.0	1.0	882	326	50	-50
2690909	980	187	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-1.0	0.0	1.0	882	326	50	-50
2690943	843	278	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-1.0	0.20784318	1.0	882	326	50	-40
2690975	831	395	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26274508	-1.0	0.35686278	1.0	882	326	36	-33
2691011	963	204	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.36470586	-0.8980392	0.4431373	0.5137255	882	326	26	-4
2691042	891	723	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.19215685	-0.18431371	0.4431373	0.0	882	326	-1	22
2691076	918	481	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.19999999	0.26274514	0.48235297	0.0	882	326	-24	24
2691109	846	-309	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40392154	0.78039217	0.7490196	-0.372549	882	326	-60	56
2691144	878	584	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5686275	1.0	1.0	-0.8745098	882	326	-79	93
2691176	818	110	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6392157	1.0	1.0	-0.94509804	882	326	-82	97
2691209	814	252	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6392157	1.0	1.0	-0.9607843	882	326	-82	98
2691242	951	-360	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6392157	1.0	1.0	-0.9607843	882	326	-82	98
2691281	871	5	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.52156866	1.0	1.0	-0.9372549	882	326	-77	96
2691314	820	365	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26274508	1.0	1.0	-0.6	882	326	-64	80
2691342	783	-96	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16862744	0.2941177	0.52156866	0.24705887	882	326	-24	13
2691380	820	841	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.26274514	0.6627451	882	326	0	-20
2691413	913	1252	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.23921567	0.0	1.0	882	326	11	-50
2691446	868	-6	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.46666664	0.0	1.0	882	326	23	-50
2691480	923	543	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.21568626	-0.69411767	0.0	1.0	882	326	23	-50
2691513	856	719	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23921567	-0.7019608	0.0	1.0	882	326	23	-50
2691545	844	601	108	400	56	398	9	173	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2235294	-0.56078434	0.0	0.60784316	882	326	16	-31
2693913	930	-39	108	400	56	398	9	173	61	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2693942	913	860	108	400	56	398	9	173	61	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2693980	789	325	108	400	56	398	9	173	61	8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694013	803	393	108	400	56	398	9	173	61	10	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694047	782	714	108	400	56	398	9	173	61	12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694080	1024	261	108	400	56	398	9	173	61	14	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694113	794	-50	108	400	56	398	9	173	61	16	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694144	847	-504	108	400	56	398	9	173	61	18	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694178	874	-9	108	400	56	398	9	173	61	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	882	326	0	0
2694945	964	478	108	400	56	398	9	173	61	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.27843142	882	326	0	-14
2694979	947	93	108	400	56	398	9	173	61	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.5058824	882	326	0	-26
2695012	854	98	108	400	56	398	9	173	61	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.33333337	0.0	0.8980392	882	326	-17	-45
