millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1881019	779	382	66	107	137	278	88	11	188	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883620	831	498	171	190	101	94	88	11	188	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883653	607	517	99	38	200	239	218	53	85	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883687	518	189	85	206	147	96	121	92	203	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883719	800	125	486	497	329	83	12	236	197	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883753	671	127	439	201	47	274	2	18	193	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883786	645	29	72	126	250	134	71	31	108	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1883820	377	194	189	109	255	360	116	158	162	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1884487	1228	243	460	311	362	288	32	190	118	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1884518	877	174	54	128	218	223	58	54	116	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1884552	862	0	177	200	71	283	19	91	6	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1884585	736	162	281	167	194	205	122	98	64	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1884617	723	208	18	423	263	51	206	236	209	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1885283	1011	319	207	415	179	338	213	173	112	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1885316	761	434	188	346	201	246	116	95	225	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1885354	770	471	366	429	32	377	191	139	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1885383	676	-187	459	237	210	178	236	89	186	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1885421	883	302	420	150	353	344	214	57	217	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1885449	672	718	249	56	125	242	150	53	206	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1886054	782	-6	214	76	75	166	208	198	248	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1886083	681	300	248	142	298	22	79	35	69	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1886119	911	321	233	408	172	321	229	16	221	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1886153	529	552	119	246	338	306	135	140	157	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1886184	703	179	315	104	248	204	123	97	52	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1886221	600	498	386	35	373	19	26	119	53	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1887086	992	270	307	207	301	292	69	31	144	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1887120	571	188	406	213	214	109	8	1	129	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1887153	881	257	257	239	282	306	184	47	39	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1887186	433	349	485	251	206	138	165	172	188	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
1887219	807	573	286	266	37	109	64	166	20	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	720	300	0	0
