millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
1220506	613	343	116	483	269	187	4	90	29	106	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	630	400	0	0
1221541	910	304	116	483	269	187	4	90	29	106	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	630	400	0	0
1221574	571	475	116	483	269	187	4	90	29	106	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	630	400	0	0
1221607	583	895	116	483	269	187	4	90	29	106	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.41176474	-0.20784312	0.0	0.0	630	400	30	0
1221641	772	562	116	483	269	187	4	90	29	107	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.62352943	0.0	0.0	630	400	81	0
1221675	245	733	116	483	269	187	4	90	29	110	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.96862745	0.0	0.0	630	400	98	0
1221710	966	223	116	483	269	187	4	90	29	113	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221741	622	216	116	483	269	187	4	90	29	117	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221775	562	481	116	483	269	187	4	90	29	121	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221810	789	780	116	483	269	187	4	90	29	125	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221841	349	444	116	483	269	187	4	90	29	129	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221874	751	421	116	483	269	187	4	90	29	133	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221908	543	653	116	483	269	187	4	90	29	137	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221941	858	359	116	483	269	187	4	90	29	141	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1221974	1314	51	116	483	269	187	4	90	29	145	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222007	827	516	116	483	269	187	4	90	29	149	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222041	696	601	116	483	269	187	4	90	29	153	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222074	576	649	116	483	269	187	4	90	29	157	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222107	849	497	116	483	269	187	4	90	29	161	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222140	675	266	116	483	269	187	4	90	29	165	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222174	309	393	116	483	269	187	4	90	29	169	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222206	569	230	116	483	269	187	4	90	29	173	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222241	780	521	116	483	269	187	4	90	29	177	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222273	678	-211	116	483	269	187	4	90	29	181	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222310	746	410	116	483	269	187	4	90	29	185	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222340	911	456	116	483	269	187	4	90	29	189	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222372	1188	233	116	483	269	187	4	90	29	193	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222409	726	407	116	483	269	187	4	90	29	197	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222440	530	549	116	483	269	187	4	90	29	201	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222473	630	188	116	483	269	187	4	90	29	205	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222506	628	422	116	483	269	187	4	90	29	209	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222542	1060	564	116	483	269	187	4	90	29	213	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222575	876	400	116	483	269	187	4	90	29	217	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222609	711	117	116	483	269	187	4	90	29	221	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222639	74	429	116	483	269	187	4	90	29	225	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
1222672	714	516	116	483	269	187	4	90	29	229	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	630	400	100	0
