millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
10301	728	381	421	401	207	251	60	60	60	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
10336	264	158	121	372	182	113	41	93	17	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
11766	615	345	121	372	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
11803	795	358	121	372	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
11837	739	204	91	372	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
11866	550	526	61	342	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
11903	259	505	31	312	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
11933	391	573	1	282	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
11966	777	52	-29	252	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
11999	739	333	-29	222	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12033	426	532	-29	192	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12066	306	365	-29	162	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12103	819	564	-29	132	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12137	694	350	-29	102	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12167	633	284	-29	72	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12203	396	455	-29	42	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12233	558	475	-29	12	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12270	659	516	-29	-18	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12300	514	349	-29	-29	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12334	934	565	-29	-29	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12367	161	370	-29	-29	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12399	603	405	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12437	624	527	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12466	738	349	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12503	578	391	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12533	456	713	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12565	487	458	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12600	724	311	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12632	446	359	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12666	599	349	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12700	520	470	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12737	509	460	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12766	544	430	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12803	516	523	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12833	557	454	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12871	445	499	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12903	322	51	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12937	1021	397	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
12970	525	292	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
13003	728	467	-29	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
13037	1080	383	1	1	182	113	66	232	161	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
13469	646	463	1	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13502	960	299	1	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13535	476	536	1	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13569	686	439	1	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13602	386	473	1	1	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13637	750	445	31	31	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13669	815	454	61	61	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13703	589	302	91	91	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13735	788	357	121	121	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13768	584	517	151	151	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13802	941	301	181	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13835	613	272	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	640	400	0	0
13868	509	427	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13901	813	470	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13937	752	407	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
13967	807	197	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14003	642	528	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14034	794	597	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14067	428	623	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14100	629	446	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14134	570	274	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14168	363	606	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14201	928	377	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14237	604	410	211	181	182	113	66	232	161	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
14467	422	397	211	181	182	113	66	232	161	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14500	578	414	211	181	162	93	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14537	458	386	211	181	142	73	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14567	751	461	211	181	122	53	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14603	617	336	211	181	102	33	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14633	633	360	211	181	82	13	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14669	672	427	211	181	62	-7	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
14700	622	400	211	181	42	-20	66	232	161	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	640	400	0	0
