millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
119974	710	605	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	700	400	0	0
120504	620	787	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.372549	-0.40392154	700	400	0	1
120539	840	753	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43529415	0.4666667	-0.78039217	-1.0	700	400	-2	10
120573	608	141	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7882353	0.8352941	-1.0	-1.0	700	400	-3	0
120605	493	1313	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.8901961	-1.0	-1.0	700	400	5	0
120637	869	647	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.73333335	-1.0	-1.0	700	400	13	0
120672	675	409	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.17647064	-1.0	-0.4823529	700	400	41	-26
120707	734	454	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56078434	-0.3333333	-0.8039216	-0.1607843	700	400	44	-33
120739	912	623	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.372549	-0.4823529	0.0	700	400	18	-25
120771	1055	-131	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.3333333	-0.1607843	0.0	700	400	16	-9
120805	463	252	295	9	225	400	56	98	168	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.15294117	0.0	0.0	700	400	7	0
121438	879	468	2	156	332	174	56	98	168	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	700	400	0	0
121470	812	328	477	289	379	116	73	182	98	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	700	400	0	0
121505	1022	185	66	431	349	235	180	23	236	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	700	400	0	0
122974	1065	688	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.1607843	700	400	0	8
123006	580	410	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.25490195	-0.34117645	700	400	0	4
123041	103	188	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.4823529	-0.6784314	700	400	0	9
123073	510	-26	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.7176471	-1.0	700	400	0	14
123107	730	451	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.75686276	-1.0	700	400	0	12
123139	15	492	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.78039217	-1.0	700	400	0	10
123174	1018	273	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.8509804	-1.0	700	400	0	7
123206	414	561	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.9764706	-1.0	700	400	0	1
123241	556	848	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-1.0	-1.0	700	400	0	0
123273	570	544	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-1.0	-1.0	700	400	0	0
123308	337	124	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-1.0	-1.0	700	400	0	0
123339	359	975	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18431377	0.0	-1.0	-1.0	700	400	9	0
123372	1146	451	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67058825	-0.16862744	-1.0	-1.0	700	400	41	0
123406	1461	388	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.23137254	-1.0	-1.0	700	400	61	0
123439	1033	296	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.3098039	-1.0	-1.0	700	400	65	0
123473	727	77	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.46666664	-1.0	-1.0	700	400	73	0
123505	254	137	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.52156866	-1.0	-1.0	700	400	76	0
123540	-130	624	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5294118	-1.0	-1.0	700	400	76	0
123572	686	411	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.60784316	-1.0	-1.0	700	400	80	0
123607	557	566	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-1.0	-1.0	700	400	83	0
123639	352	118	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-1.0	-1.0	700	400	83	0
123674	668	209	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-1.0	-1.0	700	400	83	0
123706	444	139	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-1.0	-1.0	700	400	83	0
123737	429	694	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-1.0	-1.0	700	400	83	0
123772	814	213	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-0.8901961	-0.81960785	700	400	83	-4
123807	221	418	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.6627451	-0.4588235	-0.41960782	700	400	83	-2
123839	1057	400	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7882353	-0.6627451	0.0	0.0	700	400	72	0
124603	404	596	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.2941177	0.0	700	400	0	14
124637	875	436	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.38823533	0.16078436	700	400	0	11
124672	399	577	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.5137255	0.24705887	700	400	0	13
124704	223	492	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.5137255	0.24705887	700	400	0	13
124738	451	263	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.21568632	0.0	700	400	0	10
124904	382	170	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.15294123	0.0	700	400	0	7
124939	1008	331	66	431	349	235	53	181	123	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.20000005	0.0	700	400	0	10
