millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
5233245	641	566	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	450	503	0	0
5234283	594	438	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	450	503	0	0
5234316	591	518	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
5234349	827	387	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
5234382	652	379	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
5234416	604	391	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
5234449	929	439	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	640	400	0	0
5235748	909	479	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28627455	-0.23921567	0.0	0.0	640	400	26	0
5235779	522	391	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52156866	-0.41176468	0.0	0.0	640	400	46	0
5235813	617	479	369	323	164	54	53	64	27	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.81960785	0.0	0.0	640	400	90	0
